,PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY
124,201609,Goran Dragic,Nets,Guard,6-3,190,Slovenia,1986-05-06T00:00:00,13,45,888,27.9,13.7,3.1,4.8,1.0,0.2,,$20168742
125,203083,Andre Drummond,Nets,Center,6-10,279,USA,1993-08-10T00:00:00,9,9,718,29.6,13.8,13.3,1.4,1.4,1.5,,$2401537
126,1630537,Chris Duarte,Pacers,Guard,6-5,190,Dominican Republic,1997-06-13T00:00:00,0,13,55,28.0,13.1,4.1,2.1,1.0,0.2,,$3749520
127,1630561,David Duke Jr.,Nets,Guard,6-4,204,USA,1999-10-13T00:00:00,0,Undrafted,22,15.5,4.7,3.0,0.8,0.6,0.3,,
128,201142,Kevin Durant,Nets,Forward,6-10,240,USA,1988-09-29T00:00:00,13,2,939,36.8,27.2,7.1,4.3,1.1,1.1,,$40918900
129,1630162,Anthony Edwards,Timberwolves,Guard,6-4,225,USA,2001-08-05T00:00:00,1,1,144,33.2,20.3,4.7,3.4,1.3,0.6,,$10245480
130,1629035,Carsen Edwards,Celtics,Guard,5-11,200,USA,1998-03-12T00:00:00,2,33,72,9.8,3.7,1.1,0.7,0.3,0.1,,$76744
131,1630556,Kessler Edwards,Nets,Forward,6-7,203,USA,2000-08-09T00:00:00,0,44,48,20.6,5.9,3.6,0.6,0.6,0.5,,$5318
132,1629604,CJ Elleby,Trail Blazers,Forward-Guard,6-6,200,USA,2000-06-16T00:00:00,1,46,88,15.5,4.6,2.9,1.1,0.5,0.3,,$1517981
133,201961,Wayne Ellington,Lakers,Guard,6-4,207,USA,1987-11-29T00:00:00,12,28,770,20.9,8.0,2.1,1.1,0.5,0.1,,$2641691
134,203954,Joel Embiid,76ers,Center-Forward,7-0,280,Cameroon,1994-03-16T00:00:00,5,3,328,31.2,26.0,11.4,3.3,0.9,1.7,MAY 04 2022,$31579390
135,202324,Derrick Favors,Thunder,Forward,6-9,265,USA,1991-07-15T00:00:00,11,3,790,24.3,10.6,7.1,1.1,0.7,1.2,,$9720900
136,1628981,Bruno Fernando,Rockets,Forward-Center,6-9,240,Angola,1998-08-15T00:00:00,2,34,119,9.2,3.2,2.8,0.6,0.2,0.3,,$1782621
137,1627827,Dorian Finney-Smith,Mavericks,Forward,6-7,220,USA,1993-05-04T00:00:00,5,Undrafted,394,27.3,8.2,4.5,1.4,0.8,0.4,MAY 04 2022,$4000000
138,1630238,Malik Fitts,Celtics,Forward,6-5,230,USA,1997-07-04T00:00:00,1,Undrafted,18,4.1,1.3,1.1,0.3,0.0,0.0,MAY 03 2022,$231062
139,1630201,Malachi Flynn,Raptors,Guard,6-1,175,USA,1998-05-09T00:00:00,1,29,91,16.1,6.0,2.0,2.3,0.6,0.1,,$2048040
140,1627854,Bryn Forbes,Nuggets,Guard,6-2,205,USA,1993-07-23T00:00:00,5,Undrafted,406,20.5,9.1,1.7,1.2,0.4,0.0,,
141,1630235,Trent Forrest,Jazz,Guard,6-4,210,USA,1998-06-12T00:00:00,1,Undrafted,90,11.9,3.1,1.6,1.7,0.4,0.1,,$8558
142,203095,Evan Fournier,Knicks,Guard-Forward,6-6,205,France,1992-10-29T00:00:00,9,20,645,28.6,14.3,2.7,2.6,0.9,0.2,,$18139535
143,1628368,De'Aaron Fox,Kings,Guard,6-3,185,USA,1997-12-20T00:00:00,4,5,322,32.1,19.1,3.5,6.2,1.3,0.4,,$28103550
144,1628982,Melvin Frazier Jr.,Magic,Guard-Forward,6-5,215,USA,1996-08-30T00:00:00,2,35,32,9.1,2.7,0.9,0.2,0.3,0.1,,
145,1628365,Markelle Fultz,Magic,Guard,6-4,209,USA,1998-05-29T00:00:00,4,1,131,24.8,10.9,3.2,4.8,1.1,0.2,,$16500000
146,1629117,Wenyen Gabriel,Lakers,Forward,6-9,205,South Sudan,1997-03-26T00:00:00,2,Undrafted,77,10.8,3.6,2.6,0.4,0.3,0.3,,$29814
147,1629655,Daniel Gafford,Wizards,Forward-Center,6-9,234,USA,1998-10-01T00:00:00,2,38,169,16.8,7.6,4.4,0.7,0.4,1.4,,$1782621
148,201568,Danilo Gallinari,Hawks,Forward,6-10,236,Italy,1988-08-08T00:00:00,12,6,728,29.9,15.6,4.8,1.9,0.7,0.4,,$20475000
149,1629636,Darius Garland,Cavaliers,Guard,6-1,192,USA,2000-01-26T00:00:00,2,5,181,33.4,17.4,2.6,6.3,1.1,0.1,,$7040880
150,1630586,Usman Garuba,Rockets,Forward,6-8,229,Spain,2002-03-09T00:00:00,0,23,24,10.0,2.0,3.5,0.7,0.4,0.5,,$2353320
151,1630568,Luka Garza,Pistons,Center,6-10,243,USA,1998-12-27T00:00:00,0,52,32,12.2,5.8,3.1,0.6,0.3,0.2,,$925258
152,200752,Rudy Gay,Jazz,Forward-Guard,6-8,250,USA,1986-08-17T00:00:00,15,8,1064,31.7,16.3,5.8,2.1,1.1,0.7,,$5890000
153,202331,Paul George,Clippers,Forward,6-8,220,USA,1990-05-02T00:00:00,11,10,737,33.6,20.4,6.4,3.6,1.7,0.4,,$39344970
154,201959,Taj Gibson,Knicks,Forward,6-9,232,USA,1985-06-24T00:00:00,12,26,896,24.5,9.0,6.1,1.0,0.6,1.0,,$4910000
155,1630581,Josh Giddey,Thunder,Guard,6-8,205,Australia,2002-10-10T00:00:00,0,6,54,31.5,12.5,7.8,6.4,0.9,0.4,,$5988000
156,1628983,Shai Gilgeous-Alexander,Thunder,Guard,6-6,180,Canada,1998-07-12T00:00:00,3,11,243,31.8,18.2,4.5,4.3,1.1,0.7,,$5495532
157,1630264,Anthony Gill,Wizards,Forward,6-7,230,USA,1992-10-17T00:00:00,1,Undrafted,70,9.7,3.7,1.9,0.5,0.2,0.2,,$1517981
158,203497,Rudy Gobert,Jazz,Center,7-1,258,France,1992-06-26T00:00:00,8,27,611,30.0,12.4,11.7,1.3,0.7,2.2,,$35344828
159,1629164,Brandon Goodwin,Cavaliers,Guard,6-0,180,USA,1995-10-02T00:00:00,3,Undrafted,133,12.1,4.7,1.6,1.9,0.4,0.0,,
160,203932,Aaron Gordon,Nuggets,Forward,6-8,235,USA,1995-09-16T00:00:00,7,4,528,28.9,13.0,6.3,2.5,0.7,0.6,,$16409091
161,201569,Eric Gordon,Rockets,Guard,6-3,215,USA,1988-12-25T00:00:00,13,7,749,32.4,16.4,2.4,2.8,0.9,0.3,,$18218818
162,1628984,Devonte' Graham,Pelicans,Guard,6-1,195,USA,1995-02-22T00:00:00,3,34,240,27.9,12.8,2.5,5.0,0.9,0.1,,$11000000
163,203924,Jerami Grant,Pistons,Forward,6-8,210,USA,1994-03-12T00:00:00,7,39,555,26.0,11.4,3.9,1.3,0.6,1.1,,$20000000
164,201980,Danny Green,76ers,Guard,6-6,215,USA,1987-06-22T00:00:00,12,46,819,25.3,8.7,3.4,1.6,1.0,0.8,MAY 04 2022,$10000000
165,203110,Draymond Green,Warriors,Forward,6-6,230,USA,1990-03-04T00:00:00,9,35,685,28.5,8.7,6.9,5.4,1.4,1.0,MAY 03 2022,$24026712
166,203210,JaMychal Green,Nuggets,Forward-Center,6-8,227,USA,1990-06-21T00:00:00,7,Undrafted,487,20.8,7.9,5.7,0.9,0.6,0.4,,$8292683
167,1630224,Jalen Green,Rockets,Guard,6-4,186,USA,2002-02-09T00:00:00,0,2,67,31.9,17.3,3.4,2.6,0.7,0.3,,$8992200
168,1629750,Javonte Green,Bulls,Guard-Forward,6-5,205,USA,1993-07-23T00:00:00,2,Undrafted,154,16.0,5.0,2.9,0.7,0.8,0.3,,$1669178
169,201145,Jeff Green,Nuggets,Forward,6-8,235,USA,1986-08-28T00:00:00,13,5,1051,29.0,12.6,4.3,1.5,0.7,0.5,,$4500000
170,1630182,Josh Green,Mavericks,Guard,6-5,200,Australia,2000-11-16T00:00:00,1,18,106,14.0,4.0,2.3,1.0,0.6,0.2,MAY 04 2022,$2957520
171,201933,Blake Griffin,Nets,Forward,6-9,250,USA,1989-03-16T00:00:00,11,1,724,32.9,19.8,8.2,4.1,0.8,0.5,,$32405817
172,1629656,Quentin Grimes,Knicks,Guard,6-4,210,USA,2000-05-08T00:00:00,0,25,46,17.1,6.0,2.0,1.0,0.7,0.2,,$2168760
173,1629060,Rui Hachimura,Wizards,Forward,6-8,230,Japan,1998-02-08T00:00:00,2,9,147,28.5,13.0,5.2,1.5,0.7,0.2,,$4916160
174,1630169,Tyrese Haliburton,Pacers,Guard,6-5,185,USA,2000-02-29T00:00:00,1,12,135,32.9,14.3,3.6,6.9,1.6,0.6,,$4023600
175,1630181,R.J. Hampton,Magic,Guard,6-4,175,USA,2001-02-07T00:00:00,1,24,115,19.9,7.3,3.2,2.1,0.5,0.2,,$2303040
176,203501,Tim Hardaway Jr.,Mavericks,Guard-Forward,6-5,205,USA,1992-03-16T00:00:00,8,24,586,27.0,13.9,2.8,1.9,0.6,0.1,MAY 04 2022,$21306816
177,201935,James Harden,76ers,Guard,6-5,220,USA,1989-08-26T00:00:00,12,3,942,34.6,24.9,5.6,6.8,1.5,0.5,MAY 04 2022,$43848000
178,203090,Maurice Harkless,Kings,Forward-Guard,6-7,220,USA,1993-05-11T00:00:00,9,15,621,22.6,6.9,3.5,0.9,0.9,0.6,,$4347600
179,1629607,Jared Harper,Pelicans,Guard,5-10,175,USA,1997-09-14T00:00:00,2,Undrafted,16,4.2,2.6,0.3,0.9,0.3,0.1,,
180,1626149,Montrezl Harrell,Hornets,Forward-Center,6-7,240,USA,1994-01-26T00:00:00,6,32,458,21.5,12.9,5.3,1.4,0.6,0.8,,$9720900
181,203914,Gary Harris,Magic,Guard,6-4,210,USA,1994-09-14T00:00:00,7,19,468,28.8,11.8,2.5,2.1,1.2,0.2,,$20482143
182,203925,Joe Harris,Nets,Guard-Forward,6-6,220,USA,1991-09-06T00:00:00,7,33,414,25.6,11.1,3.2,1.6,0.5,0.2,,$17357143
183,202699,Tobias Harris,76ers,Forward,6-7,226,USA,1992-07-15T00:00:00,10,19,753,31.4,16.4,6.2,2.3,0.7,0.5,MAY 04 2022,$36000000
184,1628404,Josh Hart,Trail Blazers,Guard,6-5,215,USA,1995-03-06T00:00:00,4,30,296,27.3,9.9,5.7,2.1,0.9,0.4,,$12000000
185,1628392,Isaiah Hartenstein,Clippers,Center-Forward,7-0,250,Germany,1998-05-05T00:00:00,3,43,165,13.7,5.8,3.9,1.5,0.5,0.8,,$3430810
186,2617,Udonis Haslem,Heat,Forward,6-8,235,USA,1980-06-09T00:00:00,18,Undrafted,872,24.8,7.5,6.6,0.8,0.5,0.3,MAY 04 2022,$2641691
187,1630573,Sam Hauser,Celtics,Forward,6-7,217,USA,1997-12-08T00:00:00,0,Undrafted,26,6.1,2.5,1.1,0.4,0.0,0.1,MAY 03 2022,$313737
188,1629637,Jaxson Hayes,Pelicans,Center-Forward,6-11,220,USA,2000-05-23T00:00:00,2,8,194,17.7,8.1,4.3,0.7,0.4,0.8,,$5348280
189,1630165,Killian Hayes,Pistons,Guard,6-5,195,France,2001-07-27T00:00:00,1,7,92,25.2,6.8,3.0,4.5,1.1,0.5,,$5572680
190,202330,Gordon Hayward,Hornets,Forward,6-7,225,USA,1990-03-23T00:00:00,11,9,734,31.1,15.6,4.5,3.5,1.0,0.4,,$29900000
191,1627823,Juancho Hernangomez,Jazz,Forward,6-9,214,Spain,1995-09-28T00:00:00,5,15,297,15.7,5.4,3.4,0.6,0.4,0.2,,$6175440
192,1626195,Willy Hernangomez,Pelicans,Center-Forward,6-11,250,Spain,1994-05-27T00:00:00,5,35,306,15.3,7.4,5.9,1.1,0.4,0.4,,$2327220
193,1629639,Tyler Herro,Heat,Guard,6-5,195,USA,2000-01-20T00:00:00,2,13,175,30.3,16.7,4.7,3.2,0.6,0.2,MAY 04 2022,$4004280
194,1627741,Buddy Hield,Pacers,Guard,6-4,220,Bahamas,1992-12-17T00:00:00,5,6,468,29.2,15.9,4.3,2.5,0.8,0.3,,$22477273
195,1629312,Haywood Highsmith,Heat,Forward,6-4,220,USA,1996-12-09T00:00:00,1,,24,8.5,2.2,1.3,0.3,0.1,0.1,MAY 04 2022,$290967
196,201588,George Hill,Bucks,Guard,6-4,188,USA,1986-05-04T00:00:00,13,26,869,27.2,10.7,3.0,3.1,0.9,0.3,MAY 03 2022,$4000000
197,1630792,Malcolm Hill,Bulls,Forward,6-6,220,USA,1995-10-26T00:00:00,0,Undrafted,19,11.2,3.8,1.8,0.4,0.4,0.2,,
198,1630207,Nate Hinton,Pacers,Guard-Forward,6-5,210,USA,1999-06-08T00:00:00,1,Undrafted,23,4.2,1.8,0.4,0.3,0.3,0.1,,
199,1628988,Aaron Holiday,Suns,Guard,6-0,185,USA,1996-09-30T00:00:00,3,23,245,18.2,7.3,1.8,2.4,0.7,0.2,MAY 04 2022,$3980551
200,201950,Jrue Holiday,Bucks,Guard,6-3,205,USA,1990-06-12T00:00:00,12,17,839,33.2,16.2,4.0,6.4,1.5,0.5,MAY 03 2022,$30133333
201,203200,Justin Holiday,Kings,Forward-Guard,6-6,180,USA,1989-04-05T00:00:00,8,Undrafted,576,24.6,8.7,3.0,1.5,1.0,0.4,,$6006420
202,1626158,Richaun Holmes,Kings,Forward,6-10,235,USA,1993-10-15T00:00:00,6,37,376,21.1,9.6,5.8,1.1,0.6,1.1,,$10384500
203,203918,Rodney Hood,Clippers,Guard-Forward,6-8,208,USA,1992-10-20T00:00:00,7,23,448,24.5,10.4,2.6,1.6,0.7,0.2,,$2239544
204,201143,Al Horford,Celtics,Center-Forward,6-9,240,Dominican Republic,1986-06-03T00:00:00,14,3,950,32.2,13.7,8.2,3.3,0.8,1.2,MAY 03 2022,$27000000
205,1629659,Talen Horton-Tucker,Lakers,Guard,6-4,234,USA,2000-11-25T00:00:00,2,46,131,22.1,9.3,2.8,2.6,1.0,0.4,,$9500000
206,1627863,Danuel House Jr.,Jazz,Forward-Guard,6-6,220,USA,1993-06-07T00:00:00,5,Undrafted,204,24.4,8.5,3.6,1.3,0.7,0.4,,$2045094
207,2730,Dwight Howard,Lakers,Center-Forward,6-10,265,USA,1985-12-08T00:00:00,17,1,1242,31.8,15.7,11.8,1.3,0.9,1.8,,$2641691
208,1630210,Markus Howard,Nuggets,Guard,5-10,175,USA,1999-03-03T00:00:00,1,Undrafted,68,5.6,3.4,0.5,0.4,0.2,0.0,,
209,1628989,Kevin Huerter,Hawks,Guard-Forward,6-7,198,USA,1998-08-27T00:00:00,3,19,274,29.6,11.4,3.5,3.2,0.9,0.4,,$4253357
210,1630190,Elijah Hughes,Trail Blazers,Guard,6-5,215,USA,1998-03-10T00:00:00,1,39,54,9.2,2.9,1.2,0.5,0.3,0.2,,$1517981
211,1630624,Feron Hunt,Knicks,Forward,6-8,195,USA,1999-07-05T00:00:00,0,Undrafted,2,4.2,0.0,0.5,0.5,0.5,0.0,,
212,1629631,De'Andre Hunter,Hawks,Forward-Guard,6-8,221,USA,1997-12-02T00:00:00,2,4,139,30.7,13.2,4.1,1.6,0.7,0.4,,$7775400
213,1630538,Bones Hyland,Nuggets,Guard,6-2,169,USA,2000-09-14T00:00:00,0,26,69,19.0,10.1,2.7,2.8,0.6,0.3,,$2096880
214,201586,Serge Ibaka,Bucks,Forward,6-10,235,Republic of the Congo,1989-09-18T00:00:00,12,24,903,27.6,12.1,7.2,0.8,0.4,1.9,MAY 03 2022,$9742000
215,2738,Andre Iguodala,Warriors,Guard-Forward,6-6,215,USA,1984-01-28T00:00:00,17,9,1223,32.2,11.4,4.9,4.2,1.4,0.5,MAY 03 2022,$2641691
216,204060,Joe Ingles,Trail Blazers,Forward-Guard,6-8,220,Australia,1987-10-02T00:00:00,7,Undrafted,590,25.7,8.6,3.2,3.8,0.9,0.2,,$14000000
217,1627742,Brandon Ingram,Pelicans,Forward,6-8,190,USA,1997-09-02T00:00:00,5,2,368,32.8,18.5,5.2,3.8,0.7,0.6,,$29467800
218,202681,Kyrie Irving,Nets,Guard,6-2,195,Australia,1992-03-23T00:00:00,10,1,611,34.0,23.1,3.8,5.7,1.3,0.4,,$34916200
219,1628371,Jonathan Isaac,Magic,Forward,6-10,230,USA,1997-10-03T00:00:00,3,6,136,25.8,9.3,5.4,1.1,1.1,1.5,,$17400000
220,1628402,Frank Jackson,Pistons,Guard,6-3,205,USA,1998-05-04T00:00:00,3,31,213,18.2,8.5,1.8,1.0,0.4,0.1,,$3000000
221,1630543,Isaiah Jackson,Pacers,Forward,6-10,205,USA,2002-01-10T00:00:00,0,22,36,15.0,8.3,4.1,0.3,0.7,1.4,,$2451120
222,1628367,Josh Jackson,Kings,Guard-Forward,6-8,207,USA,1997-02-10T00:00:00,4,4,291,23.1,11.3,4.0,1.8,0.9,0.6,,$5005350
223,202704,Reggie Jackson,Clippers,Guard,6-2,208,USA,1990-04-16T00:00:00,10,24,703,25.6,13.1,3.0,4.3,0.7,0.1,,$10384500
224,1628991,Jaren Jackson Jr.,Grizzlies,Forward-Center,6-11,242,USA,1999-09-15T00:00:00,3,4,204,27.1,15.8,5.1,1.2,0.9,1.8,MAY 03 2022,$9180560
225,2544,LeBron James,Lakers,Forward,6-9,250,USA,1984-12-30T00:00:00,18,1,1366,38.2,27.1,7.5,7.4,1.6,0.8,,$41180544
226,1629660,Ty Jerome,Thunder,Guard-Forward,6-5,195,USA,1997-07-08T00:00:00,2,24,112,17.1,7.1,1.9,2.4,0.6,0.1,,$2412840
227,1630198,Isaiah Joe,76ers,Guard,6-4,165,USA,1999-07-02T00:00:00,1,49,96,10.3,3.7,1.0,0.6,0.3,0.1,MAY 04 2022,$1517981
228,1629661,Cameron Johnson,Suns,Forward,6-8,210,USA,1996-03-03T00:00:00,2,11,183,24.2,10.4,3.6,1.4,0.7,0.3,MAY 04 2022,$4437000
229,1630525,David Johnson,Raptors,Guard,6-4,203,USA,2001-02-26T00:00:00,0,47,2,1.0,0.0,0.0,0.0,0.0,0.0,,
230,1630552,Jalen Johnson,Hawks,Forward,6-8,219,USA,2001-12-18T00:00:00,0,20,22,5.5,2.4,1.2,0.1,0.1,0.1,,$2659560
231,1629640,Keldon Johnson,Spurs,Forward-Guard,6-6,220,USA,1999-10-11T00:00:00,2,29,161,28.9,14.4,5.8,1.8,0.7,0.2,,$2145720
232,1630553,Keon Johnson,Trail Blazers,Guard,6-4,185,USA,2002-03-10T00:00:00,0,21,37,18.8,7.2,2.2,2.1,0.8,0.3,,$2553120
233,1626169,Stanley Johnson,Lakers,Forward-Guard,6-6,242,USA,1996-05-29T00:00:00,6,8,419,20.1,6.3,3.1,1.5,0.9,0.2,,$888616
234,203999,Nikola Jokic,Nuggets,Center,6-11,284,Serbia,1995-02-19T00:00:00,6,41,527,30.4,19.7,10.4,6.2,1.2,0.7,,$30510423
235,1627745,Damian Jones,Kings,Center,6-11,245,USA,1995-06-30T00:00:00,5,30,199,15.2,5.6,3.4,0.8,0.4,0.7,,$1977011
236,1630529,Herbert Jones,Pelicans,Forward,6-7,206,USA,1998-10-06T00:00:00,0,35,78,29.9,9.5,3.8,2.1,1.7,0.8,,$1700000
237,1630539,Kai Jones,Hornets,Center-Forward,6-10,221,Bahamas,2001-01-19T00:00:00,0,19,21,3.0,1.0,0.5,0.2,0.0,0.1,,$2770560
238,1630222,Mason Jones,Lakers,Guard,6-4,200,USA,1998-07-21T00:00:00,1,Undrafted,36,10.7,5.4,1.8,1.3,0.3,0.0,,
239,1630200,Tre Jones,Spurs,Guard,6-1,185,USA,2000-01-08T00:00:00,1,41,106,13.4,4.8,1.7,2.6,0.5,0.1,,$1517981
240,1626145,Tyus Jones,Grizzlies,Guard,6-0,196,USA,1996-05-10T00:00:00,6,24,455,18.4,6.2,1.8,3.7,1.0,0.1,MAY 03 2022,$7522200
241,1627884,Derrick Jones Jr.,Bulls,Forward,6-6,210,USA,1997-02-15T00:00:00,5,Undrafted,280,19.8,6.5,3.4,0.7,0.7,0.7,,$9720900
242,201599,DeAndre Jordan,76ers,Center,6-11,265,USA,1988-07-21T00:00:00,13,35,980,26.7,9.1,10.3,1.0,0.5,1.5,MAY 04 2022,$11109327
243,202709,Cory Joseph,Pistons,Guard,6-3,200,Canada,1991-08-20T00:00:00,10,29,728,22.2,7.1,2.6,3.0,0.8,0.2,,$7310000
244,1628379,Luke Kennard,Clippers,Guard,6-5,206,USA,1996-06-24T00:00:00,4,12,297,23.5,10.0,2.9,2.0,0.5,0.1,,$12727273
245,1630296,Braxton Key,Pistons,Forward,6-8,225,USA,1997-02-14T00:00:00,0,Undrafted,11,17.9,7.2,4.5,1.0,0.9,1.0,,
246,1630557,Corey Kispert,Wizards,Forward,6-6,224,USA,1999-03-03T00:00:00,0,15,77,23.4,8.2,2.7,1.1,0.5,0.3,,$3383640
247,1628467,Maxi Kleber,Mavericks,Forward,6-10,240,Germany,1992-01-29T00:00:00,4,Undrafted,326,22.7,7.1,4.8,1.1,0.4,0.9,MAY 04 2022,$8750000
248,1630233,Nathan Knight,Timberwolves,Forward-Center,6-10,253,USA,1997-09-20T00:00:00,1,Undrafted,70,7.8,3.7,2.2,0.4,0.2,0.3,,
249,1628995,Kevin Knox II,Hawks,Forward,6-7,215,USA,1999-08-11T00:00:00,3,9,212,18.9,7.7,2.9,0.8,0.4,0.3,,
250,1629723,John Konchar,Grizzlies,Guard,6-5,210,USA,1996-03-22T00:00:00,2,Undrafted,134,15.3,4.4,3.8,1.3,0.6,0.3,MAY 03 2022,$2197674
