,PLAYER_ID,PLAYER_NAME,TEAM_NAME,POSITION,HEIGHT,WEIGHT,COUNTRY,BIRTHDATE,SEASON_EXP,DRAFT_NUMBER,GP,MIN,PTS,REB,AST,STL,BLK,GAME_DATE,SALARY
251,1627788,Furkan Korkmaz,76ers,Guard-Forward,6-7,202,Turkey,1997-07-24T00:00:00,4,26,256,18.7,7.9,2.2,1.3,0.6,0.1,MAY 04 2022,$4629630
252,1628436,Luke Kornet,Celtics,Center-Forward,7-2,250,USA,1995-07-15T00:00:00,4,Undrafted,148,14.3,5.5,2.6,1.0,0.3,0.8,MAY 03 2022,$606702
253,1630249,Vit Krejci,Thunder,Guard,6-8,195,Czech Republic,2000-06-19T00:00:00,0,37,30,23.0,6.2,3.4,1.9,0.6,0.3,,$925258
254,1629083,Arnoldas Kulboka,Hornets,Forward,6-10,209,Lithuania,1998-01-04T00:00:00,0,55,2,2.7,0.0,0.0,0.0,0.0,0.0,,
255,1630228,Jonathan Kuminga,Warriors,Forward,6-7,225,DRC,2002-10-06T00:00:00,0,7,70,16.9,9.3,3.3,0.9,0.4,0.3,MAY 03 2022,$5466360
256,1628398,Kyle Kuzma,Wizards,Forward,6-9,221,USA,1995-07-24T00:00:00,4,27,342,30.4,15.6,6.2,2.2,0.6,0.5,,$13000000
257,203897,Zach LaVine,Bulls,Guard-Forward,6-5,200,USA,1995-03-10T00:00:00,7,13,478,31.8,19.8,3.9,3.9,0.9,0.3,,$19500000
258,1630237,Anthony Lamb,Rockets,Forward,6-6,227,USA,1998-01-20T00:00:00,1,Undrafted,26,16.3,5.1,2.7,1.0,0.2,0.2,,
259,203087,Jeremy Lamb,Kings,Guard-Forward,6-5,180,USA,1992-05-30T00:00:00,9,12,573,20.8,10.1,3.6,1.6,0.7,0.4,,$10500000
260,1629111,Jock Landale,Spurs,Center,6-11,255,Australia,1995-10-25T00:00:00,0,Undrafted,54,10.9,4.9,2.6,0.8,0.2,0.3,,$925258
261,1629641,Romeo Langford,Spurs,Guard-Forward,6-5,216,USA,1999-10-25T00:00:00,2,14,98,14.5,3.6,1.9,0.5,0.4,0.3,,$3804360
262,1627774,Jake Layman,Timberwolves,Forward,6-8,209,USA,1994-03-07T00:00:00,5,47,243,12.8,4.8,1.7,0.5,0.4,0.3,,$3940184
263,1627747,Caris LeVert,Cavaliers,Guard,6-6,205,USA,1994-08-25T00:00:00,5,20,318,27.5,14.6,3.8,4.0,1.1,0.3,,$17500000
264,1627814,Damion Lee,Warriors,Guard-Forward,6-5,210,USA,1992-10-21T00:00:00,4,Undrafted,216,21.0,8.2,3.5,1.4,0.7,0.1,MAY 03 2022,$1910860
265,1630240,Saben Lee,Pistons,Guard,6-2,183,USA,1999-06-23T00:00:00,1,38,85,16.3,5.6,2.2,3.3,0.8,0.3,,$1489065
266,203458,Alex Len,Kings,Center,7-0,250,Ukraine,1993-06-16T00:00:00,8,5,570,18.9,7.7,5.9,0.9,0.4,1.0,,$3731707
267,202695,Kawhi Leonard,Clippers,Forward,6-7,225,USA,1991-06-29T00:00:00,10,15,576,31.3,19.2,6.4,2.9,1.8,0.6,,$39344900
268,1630575,Scottie Lewis,Hornets,Guard,6-5,185,USA,2000-03-12T00:00:00,0,56,2,3.3,0.5,0.0,0.5,0.5,0.0,,
269,1630184,Kira Lewis Jr.,Pelicans,Guard,6-1,170,USA,2001-04-06T00:00:00,1,13,78,16.0,6.2,1.4,2.2,0.6,0.1,,$3822240
270,203081,Damian Lillard,Trail Blazers,Guard,6-2,195,USA,1990-07-15T00:00:00,9,6,711,36.3,24.6,4.2,6.6,1.0,0.3,,$39344900
271,1629642,Nassir Little,Trail Blazers,Forward-Guard,6-5,220,USA,2000-02-11T00:00:00,2,25,138,16.7,5.8,3.4,0.7,0.3,0.5,,$2316240
272,1630587,Isaiah Livers,Pistons,Forward,6-6,232,USA,1998-07-28T00:00:00,0,42,19,20.2,6.4,3.0,1.1,0.7,0.4,,$1057260
273,1626172,Kevon Looney,Warriors,Forward,6-9,222,USA,1996-02-06T00:00:00,6,30,367,16.4,4.7,4.8,1.4,0.5,0.6,MAY 03 2022,$5178572
274,201572,Brook Lopez,Bucks,Center,7-0,282,USA,1988-04-01T00:00:00,13,10,868,30.2,16.4,6.2,1.4,0.6,1.8,MAY 03 2022,$13302325
275,201577,Robin Lopez,Magic,Center,7-0,281,USA,1988-04-01T00:00:00,13,15,939,21.9,8.7,4.9,0.8,0.2,1.1,,$5000000
276,1629712,Didi Louzada,Trail Blazers,Guard,6-5,188,Brazil,1999-07-02T00:00:00,1,35,12,15.5,3.6,1.7,0.7,0.3,0.2,,$1786878
277,201567,Kevin Love,Cavaliers,Forward-Center,6-8,251,USA,1988-09-07T00:00:00,13,5,812,30.9,17.6,10.7,2.4,0.7,0.4,,$31300000
278,200768,Kyle Lowry,Heat,Guard,6-0,196,USA,1986-03-25T00:00:00,15,24,1023,31.9,14.8,4.4,6.3,1.3,0.3,MAY 04 2022,$26984128
279,1630994,Gabriel Lundberg,Suns,Guard,6-4,203,Denmark,1994-12-04T00:00:00,0,Undrafted,4,11.1,3.3,1.8,2.8,0.8,0.0,MAY 04 2022,
280,1627789,Timothe Luwawu-Cabarrot,Hawks,Guard-Forward,6-7,215,France,1995-05-09T00:00:00,5,24,328,16.0,5.9,2.0,0.9,0.4,0.1,,$1939350
281,1626168,Trey Lyles,Kings,Forward,6-9,234,Canada,1995-11-05T00:00:00,6,12,449,18.3,7.8,4.3,1.1,0.4,0.3,,$2500000
282,1630177,Theo Maledon,Thunder,Guard,6-4,175,France,2001-06-12T00:00:00,1,34,116,23.2,8.8,2.9,2.9,0.8,0.2,,$2000000
283,1630572,Sandro Mamukelashvili,Bucks,Forward-Center,6-9,240,Georgia,1999-05-23T00:00:00,0,54,41,9.9,3.8,2.0,0.5,0.2,0.2,MAY 03 2022,
284,1629611,Terance Mann,Clippers,Guard-Forward,6-5,215,USA,1996-10-18T00:00:00,2,48,189,20.9,7.6,3.8,1.9,0.5,0.2,,$1782621
285,1630544,Tre Mann,Thunder,Guard,6-3,178,USA,2001-02-03T00:00:00,0,18,60,22.8,10.4,2.9,1.5,0.8,0.2,,$2901240
286,1626246,Boban Marjanovic,Mavericks,Center,7-3,290,Serbia,1988-08-15T00:00:00,6,Undrafted,286,9.2,5.9,3.8,0.5,0.2,0.3,MAY 04 2022,$3500000
287,1628374,Lauri Markkanen,Cavaliers,Forward-Center,6-11,240,Finland,1997-05-22T00:00:00,4,7,282,29.7,15.4,6.8,1.3,0.7,0.5,,$15690909
288,1630230,Naji Marshall,Pelicans,Forward,6-7,220,USA,1998-01-24T00:00:00,1,Undrafted,87,16.5,6.4,3.3,1.7,0.7,0.2,,$1517981
289,1628997,Caleb Martin,Heat,Forward,6-5,205,USA,1995-09-28T00:00:00,2,Undrafted,131,19.1,7.1,3.1,1.2,0.8,0.4,MAY 04 2022,$527614
290,1628998,Cody Martin,Hornets,Forward,6-6,205,USA,1995-09-28T00:00:00,2,36,171,21.2,5.8,3.5,2.1,1.0,0.3,,$1782621
291,1630231,Kenyon Martin Jr.,Rockets,Forward,6-5,215,USA,2001-01-06T00:00:00,1,52,124,22.0,9.0,4.3,1.2,0.5,0.7,,$1517981
292,1629726,Garrison Mathews,Rockets,Guard,6-5,215,USA,1996-10-24T00:00:00,2,Undrafted,147,20.3,7.5,2.0,0.7,0.6,0.2,,$1093598
293,202083,Wesley Matthews,Bucks,Guard,6-4,220,USA,1986-10-14T00:00:00,12,Undrafted,898,30.5,12.2,2.9,2.0,1.0,0.2,MAY 03 2022,$1958501
294,1630178,Tyrese Maxey,76ers,Guard,6-2,200,USA,2000-11-04T00:00:00,1,21,136,26.4,13.2,2.5,3.2,0.6,0.3,MAY 04 2022,$2602920
295,1630219,Skylar Mays,Hawks,Guard,6-4,205,USA,1997-09-05T00:00:00,1,50,61,8.0,3.3,1.0,0.8,0.3,0.0,,$34231
296,1630540,Miles McBride,Knicks,Guard,6-1,195,USA,2000-09-08T00:00:00,0,36,40,9.3,2.2,1.1,1.0,0.4,0.0,,$925258
297,1630644,Mac McClung,Lakers,Guard,6-2,185,USA,1999-01-06T00:00:00,0,Undrafted,2,12.2,4.0,1.5,0.5,0.5,0.5,,
298,203468,CJ McCollum,Pelicans,Guard,6-3,190,USA,1991-09-19T00:00:00,8,10,590,31.6,19.2,3.5,3.5,0.9,0.4,,$30864198
299,204456,T.J. McConnell,Pacers,Guard,6-1,190,USA,1992-03-25T00:00:00,6,,481,22.2,6.9,3.0,5.0,1.3,0.2,,$7500000
300,1630183,Jaden McDaniels,Timberwolves,Forward,6-9,185,USA,2000-09-29T00:00:00,1,28,133,24.9,8.1,3.9,1.1,0.7,0.9,,$2063280
301,1629667,Jalen McDaniels,Hornets,Forward-Center,6-9,205,USA,1998-01-31T00:00:00,2,52,118,17.7,6.6,3.4,1.1,0.5,0.4,,$1782621
302,203926,Doug McDermott,Spurs,Forward,6-7,225,USA,1992-01-03T00:00:00,7,11,527,20.9,9.2,2.3,0.9,0.2,0.1,,$13750000
303,201580,JaVale McGee,Suns,Center-Forward,7-0,270,USA,1988-01-19T00:00:00,13,18,821,17.0,8.0,5.3,0.4,0.4,1.5,MAY 04 2022,$5000000
304,203585,Rodney McGruder,Pistons,Guard,6-4,205,USA,1991-07-29T00:00:00,5,Undrafted,285,19.8,5.8,2.8,1.2,0.5,0.2,,$1939350
305,1629162,Jordan McLaughlin,Timberwolves,Guard,5-11,185,USA,1996-04-09T00:00:00,2,Undrafted,143,17.0,5.0,1.8,3.5,1.0,0.1,,$1669178
306,203463,Ben McLemore,Trail Blazers,Guard,6-3,195,USA,1993-02-11T00:00:00,8,7,556,22.5,9.0,2.3,1.0,0.6,0.2,,$2389641
307,1629001,De'Anthony Melton,Grizzlies,Guard,6-2,200,USA,1998-05-28T00:00:00,3,46,235,20.7,8.4,3.6,2.8,1.3,0.5,MAY 03 2022,$8437500
308,1629002,Chimezie Metu,Kings,Forward-Center,6-9,225,USA,1997-03-22T00:00:00,3,49,143,14.1,6.1,3.6,0.8,0.5,0.4,,$1762796
309,203114,Khris Middleton,Bucks,Forward,6-7,222,USA,1991-08-12T00:00:00,9,39,651,31.8,17.1,4.9,3.8,1.2,0.2,MAY 03 2022,$35500000
310,201988,Patty Mills,Nets,Guard,6-0,180,Australia,1988-08-11T00:00:00,12,55,820,20.7,9.2,1.7,2.3,0.7,0.1,,$5890000
311,200794,Paul Millsap,76ers,Forward,6-7,257,USA,1985-02-10T00:00:00,15,47,1085,28.1,13.4,7.1,2.2,1.2,1.0,MAY 04 2022,$2641691
312,1629003,Shake Milton,76ers,Guard-Forward,6-5,205,USA,1996-09-26T00:00:00,3,54,178,20.9,9.7,2.3,2.6,0.5,0.3,MAY 04 2022,$1846738
313,1630558,Davion Mitchell,Kings,Guard,6-0,202,USA,1998-09-05T00:00:00,0,9,75,27.7,11.5,2.2,4.2,0.7,0.3,,$4603320
314,1628378,Donovan Mitchell,Jazz,Guard,6-1,215,USA,1996-09-07T00:00:00,4,13,345,33.7,23.9,4.2,4.5,1.3,0.3,,$28103550
315,1630596,Evan Mobley,Cavaliers,Center,6-11,215,USA,2001-06-18T00:00:00,0,3,69,33.8,15.0,8.3,2.5,0.8,1.7,,$8075160
316,1628370,Malik Monk,Lakers,Guard,6-3,200,USA,1998-02-04T00:00:00,4,11,309,20.4,10.3,2.3,2.0,0.5,0.2,,$1789256
317,202328,Greg Monroe,Timberwolves,Forward-Center,6-10,250,USA,1990-06-04T00:00:00,9,7,646,27.4,13.0,8.2,2.1,1.1,0.6,,$55208
318,1630541,Moses Moody,Warriors,Guard,6-5,211,USA,2002-05-31T00:00:00,0,14,52,11.7,4.4,1.5,0.4,0.1,0.2,MAY 03 2022,$3562080
319,1629875,Xavier Moon,Clippers,Guard,6-2,165,USA,1995-01-02T00:00:00,0,Undrafted,10,13.7,5.8,1.4,2.4,0.7,0.3,,
320,1629630,Ja Morant,Grizzlies,Guard,6-3,174,USA,1999-08-10T00:00:00,2,2,187,32.2,21.2,4.5,7.1,1.0,0.3,MAY 03 2022,$9603360
321,1629752,Juwan Morgan,Celtics,Forward,6-7,232,USA,1997-04-17T00:00:00,2,Undrafted,52,6.0,1.5,1.2,0.3,0.1,0.1,MAY 03 2022,$19186
322,202693,Markieff Morris,Heat,Forward,6-9,245,USA,1989-09-02T00:00:00,10,13,715,24.8,10.9,5.2,1.6,0.8,0.5,MAY 04 2022,$2641691
323,1628420,Monte Morris,Nuggets,Guard,6-2,183,USA,1995-06-27T00:00:00,4,51,280,25.2,10.5,2.3,3.7,0.8,0.2,,$8333333
324,202694,Marcus Morris Sr.,Clippers,Forward,6-8,218,USA,1989-09-02T00:00:00,10,14,718,27.1,12.4,4.6,1.5,0.7,0.3,,
325,1628539,Mychal Mulder,Heat,Guard,6-3,195,Canada,1994-06-12T00:00:00,2,Undrafted,84,14.4,5.8,1.3,0.5,0.2,0.2,MAY 04 2022,
326,1630530,Trey Murphy III,Pelicans,Forward,6-8,206,USA,2000-06-18T00:00:00,0,17,62,13.9,5.4,2.4,0.6,0.4,0.1,,$3053760
327,1627749,Dejounte Murray,Spurs,Guard,6-4,180,USA,1996-09-19T00:00:00,4,29,320,25.8,12.5,6.0,4.8,1.4,0.3,,$15428571
328,1627750,Jamal Murray,Nuggets,Guard,6-3,215,Canada,1997-02-23T00:00:00,5,7,345,30.1,16.3,3.6,3.8,1.0,0.3,,$31590000
329,203488,Mike Muscala,Thunder,Forward-Center,6-10,240,USA,1991-07-01T00:00:00,8,44,432,15.5,6.2,3.2,0.9,0.3,0.5,,$3500000
330,1629004,Svi Mykhailiuk,Raptors,Guard-Forward,6-7,205,Ukraine,1997-06-10T00:00:00,3,47,220,17.0,6.6,1.8,1.4,0.6,0.1,,$1729217
331,1626204,Larry Nance Jr.,Pelicans,Forward-Center,6-7,245,USA,1993-01-01T00:00:00,6,27,396,24.1,8.1,6.5,1.9,1.2,0.5,,$10690909
332,1630612,RJ Nembhard Jr.,Cavaliers,Guard,6-4,200,USA,1999-03-22T00:00:00,0,Undrafted,14,4.5,1.1,0.5,0.9,0.1,0.0,,$58493
333,1630174,Aaron Nesmith,Celtics,Guard-Forward,6-5,215,USA,1999-10-16T00:00:00,1,14,98,12.7,4.2,2.2,0.5,0.4,0.1,MAY 03 2022,$3631200
334,203526,Raul Neto,Wizards,Guard,6-2,180,Brazil,1992-05-19T00:00:00,6,47,387,16.2,6.0,1.6,2.2,0.7,0.1,,$2089448
335,1627777,Georges Niang,76ers,Forward,6-7,230,USA,1993-06-17T00:00:00,5,50,305,14.6,6.1,2.0,0.8,0.3,0.1,MAY 04 2022,$3300000
336,1630227,Daishen Nix,Rockets,Guard,6-4,226,USA,2002-02-13T00:00:00,0,Undrafted,24,10.9,3.2,1.4,1.7,0.6,0.0,,$292466
337,1630192,Zeke Nnaji,Nuggets,Forward-Center,6-9,240,USA,2001-01-09T00:00:00,1,22,83,13.2,4.9,2.6,0.3,0.3,0.2,,$2498760
338,203457,Nerlens Noel,Knicks,Center-Forward,6-11,220,USA,1994-04-10T00:00:00,7,6,450,22.4,7.3,6.2,1.1,1.3,1.5,,$8800000
339,1629669,Jaylen Nowell,Timberwolves,Guard,6-4,201,USA,1999-07-09T00:00:00,2,43,119,15.8,8.1,1.9,1.8,0.4,0.2,,$1782621
340,1628373,Frank Ntilikina,Mavericks,Guard,6-4,200,France,1998-07-28T00:00:00,4,8,269,17.9,5.2,1.8,2.3,0.7,0.2,MAY 04 2022,$1789256
341,1629134,Kendrick Nunn,Lakers,Guard,6-2,190,USA,1995-08-03T00:00:00,2,Undrafted,123,29.4,15.0,2.9,3.0,0.9,0.2,,$5000000
342,203994,Jusuf Nurkic,Trail Blazers,Center,6-11,290,Bosnia and Herzegovina,1994-08-23T00:00:00,7,16,411,23.9,12.2,8.5,2.2,0.9,1.2,,$12000000
343,1628021,David Nwaba,Rockets,Guard-Forward,6-5,219,USA,1993-01-14T00:00:00,5,Undrafted,237,19.3,6.8,3.7,1.0,0.7,0.4,,$4650000
344,1629670,Jordan Nwora,Bucks,Forward,6-8,225,USA,1998-09-09T00:00:00,1,45,92,15.9,7.2,3.1,0.7,0.5,0.3,MAY 03 2022,$1517981
345,1626220,Royce O'Neale,Jazz,Forward,6-5,226,USA,1993-06-05T00:00:00,4,Undrafted,370,25.7,6.2,4.8,2.1,0.8,0.4,,$8678571
346,1629643,Chuma Okeke,Magic,Forward,6-6,229,USA,1998-08-18T00:00:00,1,16,115,25.1,8.3,4.6,1.9,1.3,0.6,,$3277080
347,1629006,Josh Okogie,Timberwolves,Guard,6-4,213,Nigeria,1998-09-01T00:00:00,3,20,244,20.6,6.4,2.9,1.1,1.0,0.4,,$4087904
348,1630168,Onyeka Okongwu,Hawks,Forward-Center,6-8,240,USA,2000-12-11T00:00:00,1,6,98,16.3,6.3,4.6,0.7,0.6,0.9,,$6104280
349,1630171,Isaac Okoro,Cavaliers,Forward-Guard,6-5,225,USA,2001-01-26T00:00:00,1,5,134,31.0,9.2,3.0,1.9,0.9,0.3,,$6720720
350,203506,Victor Oladipo,Heat,Guard,6-4,213,USA,1992-05-04T00:00:00,8,2,462,32.8,17.4,4.6,3.9,1.6,0.5,MAY 04 2022,$2389641
351,203482,Kelly Olynyk,Pistons,Forward-Center,6-11,240,Canada,1991-04-19T00:00:00,8,13,610,22.0,10.1,5.1,2.0,0.8,0.5,,$12195122
352,1626224,Cedi Osman,Cavaliers,Forward,6-7,230,Turkey,1995-04-08T00:00:00,4,31,327,24.5,10.0,3.2,2.1,0.7,0.1,,$8050000
353,1626162,Kelly Oubre Jr.,Hornets,Forward-Guard,6-6,203,USA,1995-12-09T00:00:00,6,15,479,25.2,12.0,4.3,1.0,0.9,0.5,,$12000000
354,1629672,Eric Paschall,Jazz,Forward,6-6,255,USA,1996-11-04T00:00:00,2,41,158,19.5,9.8,3.2,1.4,0.3,0.2,,$1782621
355,101108,Chris Paul,Suns,Guard,6-0,175,USA,1985-05-06T00:00:00,16,4,1155,34.5,18.1,4.5,9.5,2.1,0.1,MAY 04 2022,$30800000
356,1626166,Cameron Payne,Suns,Guard,6-1,183,USA,1994-08-08T00:00:00,6,14,279,17.9,7.6,2.2,3.2,0.7,0.2,MAY 04 2022,$6500000
357,203901,Elfrid Payton,Suns,Guard,6-3,195,USA,1994-02-22T00:00:00,7,10,500,26.8,10.1,4.0,5.7,1.2,0.3,MAY 04 2022,$2239544
358,1627780,Gary Payton II,Warriors,Guard,6-3,195,USA,1992-12-01T00:00:00,5,Undrafted,142,14.5,5.2,2.8,1.1,1.0,0.3,MAY 03 2022,$1939350
359,1630691,Jamorko Pickett,Pistons,Forward,6-9,206,USA,1997-12-24T00:00:00,0,Undrafted,13,13.6,3.8,2.5,0.5,0.0,0.5,,
360,1629033,Theo Pinson,Mavericks,Guard-Forward,6-5,212,USA,1995-11-05T00:00:00,3,Undrafted,87,8.7,2.9,1.3,1.1,0.3,0.1,MAY 04 2022,
361,203486,Mason Plumlee,Hornets,Forward-Center,6-11,254,USA,1990-03-05T00:00:00,8,22,661,22.3,8.3,6.6,2.4,0.8,0.9,,$8137500
362,1627751,Jakob Poeltl,Spurs,Center,7-1,245,Austria,1995-10-15T00:00:00,5,9,416,20.2,7.3,6.1,1.4,0.5,1.3,,$8750000
363,1630197,Aleksej Pokusevski,Thunder,Forward,7-0,190,Serbia,2001-12-26T00:00:00,1,17,106,21.9,7.8,5.0,2.2,0.6,0.8,,$3113160
364,1630582,Yves Pons,Grizzlies,Forward,6-5,206,France,1999-05-07T00:00:00,0,Undrafted,12,5.9,1.1,1.0,0.1,0.1,0.3,MAY 03 2022,
365,1629673,Jordan Poole,Warriors,Guard,6-4,194,USA,1999-06-19T00:00:00,2,28,184,24.7,13.7,2.6,2.9,0.7,0.2,MAY 03 2022,$2161440
366,1629645,Kevin Porter Jr.,Rockets,Guard-Forward,6-4,203,USA,2000-05-04T00:00:00,2,30,137,28.5,13.7,3.9,4.7,1.0,0.3,,$2130240
367,1629008,Michael Porter Jr.,Nuggets,Forward,6-10,218,USA,1998-06-29T00:00:00,2,14,125,24.6,14.1,6.1,1.1,0.6,0.6,,$5258735
368,203490,Otto Porter Jr.,Warriors,Forward,6-8,198,USA,1993-06-03T00:00:00,8,3,504,26.0,10.6,5.1,1.5,1.1,0.4,MAY 03 2022,$2389641
369,1626171,Bobby Portis,Bucks,Forward,6-10,250,USA,1995-02-10T00:00:00,6,22,453,21.7,11.1,6.6,1.2,0.6,0.4,MAY 03 2022,$4347600
370,204001,Kristaps Porzingis,Wizards,Forward-Center,7-3,240,Latvia,1995-08-02T00:00:00,5,4,337,30.8,18.9,7.9,1.6,0.7,1.9,,$31650600
371,203939,Dwight Powell,Mavericks,Forward-Center,6-10,240,Canada,1991-07-20T00:00:00,7,45,511,19.0,7.7,4.6,1.0,0.6,0.5,MAY 04 2022,$11000000
372,1629619,Myles Powell,76ers,Guard,6-2,195,USA,1997-07-07T00:00:00,0,Undrafted,11,4.7,1.2,0.5,0.3,0.1,0.0,MAY 04 2022,
373,1626181,Norman Powell,Clippers,Guard,6-3,215,USA,1993-05-25T00:00:00,6,46,421,22.4,11.3,2.6,1.5,0.8,0.3,,$15517242
374,1630563,Joshua Primo,Spurs,Guard,6-4,189,Canada,2002-12-24T00:00:00,0,12,50,19.3,5.8,2.3,1.6,0.4,0.5,,$3946800
375,1627752,Taurean Prince,Timberwolves,Forward,6-6,218,USA,1994-03-22T00:00:00,5,12,370,24.2,10.5,3.9,1.7,0.8,0.4,,$15057692
